Brick Code,Class Code,Family Code,Segment Code,Brick Description,Class Description,Family Description,Segment Description
10006830,50260800,50260000,50000000,Armenian Cucumber,Melons,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006829,50260800,50260000,50000000,Conomon Melons,Melons,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006350,50260800,50260000,50000000,Melon (Horned),Melons,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006828,50260800,50260000,50000000,Netted Muskmelons,Melons,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006826,50260800,50260000,50000000,Non-Netted Cantaloupe Melons,Melons,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006348,50260800,50260000,50000000,Other Melons,Melons,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006037,50260800,50260000,50000000,Watermelons,Melons,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006827,50260800,50260000,50000000,Winter Melons or Odourless Muskmelons,Melons,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006259,50261900,50260000,50000000,Seedlings - Ready to Eat,Micro Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006260,50261900,50260000,50000000,Sprouts,Micro Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005986,50261000,50260000,50000000,Carobs,Other Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006337,50261000,50260000,50000000,Corn (Indian),Other Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006148,50261000,50260000,50000000,Okra,Other Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006147,50261000,50260000,50000000,Sweetcorn,Other Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006825,50261500,50260000,50000000,Black Eyed Peas,Peas (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006454,50261500,50260000,50000000,Lentils,Peas (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005984,50261500,50260000,50000000,Peas,Peas (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006270,50261500,50260000,50000000,Snow Peas,Peas (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10005985,50261500,50260000,50000000,Sugar Snap Peas,Peas (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006455,50261500,50260000,50000000,Winged Pea,Peas (With Pods),Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006102,50260400,50260000,50000000,Chilli Peppers,Peppers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006100,50260400,50260000,50000000,Elongated Sweet Peppers (Pointed),Peppers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006192,50260400,50260000,50000000,Flat Sweet Peppers (Tomato Peppers),Peppers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006195,50260400,50260000,50000000,Pepper Variety Packs,Peppers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006190,50260400,50260000,50000000,Square Sweet Peppers (Blunt),Peppers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006191,50260400,50260000,50000000,Square Tapering Sweet Peppers (Peg Top),Peppers,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006335,50260100,50260000,50000000,Arracacha,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006416,50260100,50260000,50000000,Arrowroot,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006121,50260100,50260000,50000000,Beetroot,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006115,50260100,50260000,50000000,Black Radishes,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006122,50260100,50260000,50000000,Carrots,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006108,50260100,50260000,50000000,Cassava,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006123,50260100,50260000,50000000,Celeriac,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006966,50260100,50260000,50000000,Crosne,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006113,50260100,50260000,50000000,Ginger,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006833,50260100,50260000,50000000,Ginseng,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006363,50260100,50260000,50000000,Gobo Root/Burdock,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006124,50260100,50260000,50000000,Horseradish,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006125,50260100,50260000,50000000,Jerusalem Artichokes,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006344,50260100,50260000,50000000,Jicama Bean,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006109,50260100,50260000,50000000,Lilac Tannia,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006364,50260100,50260000,50000000,Lotus Root,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006967,50260100,50260000,50000000,Mashua (Capucine Tubereuse),Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006351,50260100,50260000,50000000,Name Mapuey,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006968,50260100,50260000,50000000,Oca,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006366,50260100,50260000,50000000,Okra (Chinese),Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006127,50260100,50260000,50000000,Parsley Root (Hamburg),Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006126,50260100,50260000,50000000,Parsnips,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006104,50260100,50260000,50000000,Potatoes,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006114,50260100,50260000,50000000,Radishes,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006367,50260100,50260000,50000000,Salsify,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006200,50260100,50260000,50000000,Scorzonera,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006111,50260100,50260000,50000000,Sweet Potatoes,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006107,50260100,50260000,50000000,Taro,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006418,50260100,50260000,50000000,Turnip Rooted Chervil,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006417,50260100,50260000,50000000,White Radish (Daikon),Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006110,50260100,50260000,50000000,White Tannia,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006112,50260100,50260000,50000000,Yams,Root/Tuber Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006365,50262500,50260000,50000000,Mamey,Sapote,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006368,50262500,50260000,50000000,Sapodillo,Sapote,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006369,50262500,50260000,50000000,Sapote (Black),Sapote,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006370,50262500,50260000,50000000,Sapote (White),Sapote,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006372,50262700,50260000,50000000,Water Chestnuts,Sedges,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006452,50260500,50260000,50000000,Antroewa,Solanacea/Others,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006128,50260500,50260000,50000000,Aubergines,Solanacea/Others,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006760,50260500,50260000,50000000,Naranjilla/Lulo,Solanacea/Others,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006453,50260500,50260000,50000000,Pepino,Solanacea/Others,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006358,50260500,50260000,50000000,Tamarillo,Solanacea/Others,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006451,50260500,50260000,50000000,Tomatillos,Solanacea/Others,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006129,50261600,50260000,50000000,Asparagus,Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006137,50261600,50260000,50000000,Bamboo Shoots,Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006135,50261600,50260000,50000000,Cardoons,Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006131,50261600,50260000,50000000,Celery,Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006272,50261600,50260000,50000000,Fennel (subspecies azoricum),Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006130,50261600,50260000,50000000,Globe Artichokes,Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006133,50261600,50260000,50000000,Leek,Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006136,50261600,50260000,50000000,Palm Hearts,Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006134,50261600,50260000,50000000,Rhubarb,Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006835,50261600,50260000,50000000,Sweet Potato Stems,Stem Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006360,50262300,50260000,50000000,Aloe Vera,Succulent,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006371,50262600,50260000,50000000,Sugar Cane,Sugar Canes,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006461,50262100,50260000,50000000,Agretti,Tidal Sea Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006460,50262100,50260000,50000000,Glasswort,Tidal Sea Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006458,50262100,50260000,50000000,Sea Kale,Tidal Sea Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006459,50262100,50260000,50000000,Sea Lavender,Tidal Sea Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006262,50262100,50260000,50000000,Tidal Sea Vegetables Other,Tidal Sea Vegetables,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006161,50260300,50260000,50000000,Cherry Tomatoes – Oblong,Tomatoes,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006162,50260300,50260000,50000000,Cherry Tomatoes – Round,Tomatoes,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006163,50260300,50260000,50000000,Tomatoes – Oblong,Tomatoes,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006164,50260300,50260000,50000000,Tomatoes – Ribbed,Tomatoes,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006165,50260300,50260000,50000000,Tomatoes – Round,Tomatoes,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006166,50260300,50260000,50000000,Tomatoes Variety Packs,Tomatoes,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
10006171,50261800,50260000,50000000,Vegetables – Unprepared/Unprocessed (Fresh) Variety Packs,Vegetables – Unprepared/Unprocessed (Fresh) Variety Packs,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),Food/Beverage/Tobacco
